RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5310,15778696,684,Spain,Female,36,5,174180,1,1,0,119830,0
5311,15624744,622,Germany,Male,42,9,115766,1,0,0,72156,1
5312,15584338,714,France,Female,40,0,0,2,1,0,62762,0
5313,15726178,712,Spain,Female,48,8,0,2,1,0,183235,0
5314,15794939,783,France,Female,72,5,121216,2,1,1,105206,0
5315,15788068,743,Germany,Male,45,10,144677,3,1,0,22512,1
5316,15572956,683,France,Male,36,5,115351,1,1,1,122306,0
5317,15780386,654,Spain,Male,40,5,105684,1,1,0,173617,0
5318,15791114,700,France,Male,37,1,135179,1,1,0,160670,0
5319,15708046,744,Spain,Male,31,0,117551,1,1,0,158959,0
5320,15719779,645,Germany,Male,25,1,157404,2,1,0,93073,0
5321,15591550,525,Spain,Male,36,3,77910,1,1,0,67238,0
5322,15639368,732,France,Male,25,0,110943,1,0,0,172577,0
5323,15699830,721,France,Female,40,7,0,2,1,1,122580,0
5324,15569264,622,France,Male,32,5,179305,1,1,1,149044,0
5325,15595158,654,Germany,Male,31,5,150594,2,1,1,105218,0
5326,15599126,529,France,Female,43,0,123816,1,1,1,78464,1
5327,15650575,720,Spain,Female,59,6,0,2,1,1,160849,1
5328,15641490,850,Germany,Female,25,8,69385,2,1,0,87834,0
5329,15680234,667,Germany,Male,27,2,138032,1,1,0,166318,0
5330,15592230,620,France,Male,41,3,0,2,1,1,137309,0
5331,15626212,616,France,Male,29,9,0,1,1,1,166984,0
5332,15700627,637,Germany,Female,46,2,143501,1,1,0,166996,1
5333,15782641,710,Spain,Female,29,3,119670,1,1,0,188022,0
5334,15784445,717,Spain,Male,33,1,99107,1,0,0,194467,0
5335,15813681,786,Germany,Male,24,2,120136,2,1,1,125449,0
5336,15596649,651,France,Female,39,8,0,1,1,0,137453,0
5337,15700460,530,France,Female,55,4,120905,1,0,1,123476,1
5338,15724076,815,Spain,Female,57,5,0,3,0,0,38941,1
5339,15784000,715,Germany,Female,34,9,102278,1,0,0,177853,1
5340,15733966,496,Germany,Female,55,4,125293,1,1,1,31533,1
5341,15612667,680,Spain,Male,42,0,0,1,1,0,136377,0
5342,15654025,646,France,Female,51,4,101629,1,0,0,130541,0
5343,15589431,807,Germany,Male,47,1,171937,1,1,1,65637,0
5344,15578238,727,France,Male,47,7,0,2,1,0,193305,0
5345,15566269,787,France,Male,25,5,0,2,1,0,47308,0
5346,15639217,806,France,Male,34,6,0,2,0,0,100810,0
5347,15688644,603,France,Male,31,1,129744,1,1,0,109145,0
5348,15662426,649,Spain,Male,32,1,0,1,0,1,91167,1
5349,15720511,547,Germany,Male,41,3,151191,1,1,0,175296,1
5350,15567246,684,Germany,Male,32,3,102630,2,1,1,127433,0
5351,15647965,477,France,Female,57,9,114024,2,1,1,71167,1
5352,15679048,558,Germany,Male,41,2,124227,1,1,1,111185,0
5353,15675749,695,France,Female,23,1,0,2,1,1,141756,0
5354,15782181,592,Spain,Male,35,6,80285,1,1,0,72679,1
5355,15795738,789,France,Male,31,4,175477,1,1,1,172833,0
5356,15773751,597,France,Female,29,1,132144,1,1,0,158086,0
5357,15655436,839,Germany,Male,47,2,136911,1,1,1,168185,1
5358,15691396,405,Germany,Male,31,5,133300,2,1,1,72950,0
5359,15796958,658,France,Male,39,7,0,2,1,0,48378,0
5360,15801832,684,Germany,Male,42,1,117691,1,1,1,23136,1
5361,15661349,633,France,Male,35,10,0,2,1,0,65675,0
5362,15719265,589,France,Male,46,9,0,2,1,0,170677,0
5363,15779985,750,Germany,Female,37,1,133200,2,1,1,27367,0
5364,15663410,771,Spain,Male,51,5,135507,3,1,1,152480,1
5365,15704144,812,Germany,Male,33,2,127154,2,0,1,105383,0
5366,15774104,539,Spain,Male,39,2,0,2,1,1,48190,0
5367,15812230,670,Germany,Female,42,5,49509,3,1,1,100324,0
5368,15742848,673,France,Male,41,5,0,1,1,1,65657,0
5369,15745326,538,France,Female,62,3,75051,1,0,0,17682,1
5370,15674541,575,Spain,Male,52,8,123925,1,0,0,111343,1
5371,15728564,682,France,Male,41,6,0,2,0,1,134158,1
5372,15580701,712,France,Male,33,3,153820,1,1,0,79176,1
5373,15688973,598,Spain,Female,39,5,0,2,1,1,83103,0
5374,15709412,776,Spain,Male,30,6,0,2,0,1,63909,0
5375,15607753,606,Spain,Female,23,10,70418,1,0,1,90896,0
5376,15705352,686,Spain,Male,38,7,111485,1,1,1,76076,0
5377,15602500,850,Spain,Male,38,1,146344,1,0,1,103902,0
5378,15672437,642,France,Male,72,1,160541,2,1,1,142224,0
5379,15720968,606,Germany,Male,27,2,130274,2,1,0,147533,0
5380,15730796,627,France,Female,21,7,98993,1,1,1,169157,0
5381,15768219,850,Spain,Male,36,0,0,2,1,0,141243,0
5382,15663883,850,Germany,Male,32,9,141827,2,1,1,149459,0
5383,15589296,724,France,Female,40,6,110054,1,1,1,86951,0
5384,15586425,579,France,Male,28,4,0,2,1,1,176926,0
5385,15679813,727,Spain,Male,28,1,0,1,1,0,40357,0
5386,15681410,813,Germany,Female,36,6,98088,1,0,1,26687,1
5387,15668283,642,France,Male,48,9,118317,4,0,0,78703,1
5388,15624072,669,Spain,Male,22,10,0,2,1,0,176164,0
5389,15669664,574,Germany,Male,54,1,99775,1,0,0,4896,1
5390,15682728,774,France,Female,32,4,0,2,0,0,114899,0
5391,15573851,735,France,Female,38,1,0,3,0,0,92220,1
5392,15733661,639,Spain,Female,27,8,133807,2,1,0,6251,0
5393,15710012,738,Spain,Male,44,2,0,2,1,0,43019,1
5394,15763327,835,France,Male,32,8,124993,2,1,1,27548,0
5395,15668853,637,Spain,Female,44,0,157623,1,1,1,120454,0
5396,15639303,589,Germany,Male,48,5,126112,1,0,1,133961,0
5397,15691011,591,France,Male,42,9,161651,2,1,1,131754,0
5398,15638513,723,France,Female,40,7,142857,2,0,0,38020,0
5399,15648933,831,Germany,Male,44,3,111101,1,1,1,28144,1
5400,15628904,733,Spain,Male,35,8,102918,1,1,1,45960,0
5401,15644788,731,France,Female,30,5,0,2,1,0,189529,0
5402,15598161,654,France,Male,47,10,0,2,1,0,170482,0
5403,15745624,828,France,Male,37,4,0,2,1,0,94845,0
5404,15733169,590,Spain,Male,22,7,125266,1,1,1,161253,0
5405,15801417,657,France,Male,37,4,82500,1,1,1,115261,0
5406,15592707,531,Germany,Female,64,2,175755,2,1,1,60721,0
5407,15593954,516,France,Female,47,6,109387,1,0,0,121365,0
5408,15714431,561,France,Male,37,1,100443,2,0,1,101694,0
5409,15638257,682,Spain,Female,54,0,83103,2,1,1,54133,0
5410,15690939,575,Spain,Male,28,7,0,1,1,1,10666,0
5411,15723613,623,France,Female,28,4,0,2,1,0,41228,0
5412,15813640,642,France,Female,40,7,0,2,1,0,10713,0
5413,15707322,779,France,Female,48,2,115290,1,0,0,98913,1
5414,15588918,671,France,Female,42,6,0,2,1,0,197202,0
5415,15600357,495,France,Female,40,1,140198,2,1,0,150720,0
5416,15747014,850,France,Female,28,1,105245,1,0,1,74780,0
5417,15809830,630,France,Male,50,8,0,2,0,1,79377,0
5418,15662245,588,France,Male,32,1,0,2,1,1,8764,0
5419,15651075,562,Germany,Male,35,3,142296,1,0,1,177113,0
5420,15594456,740,Spain,Female,56,4,99097,1,1,1,85017,1
5421,15583462,695,France,Male,28,5,171069,2,1,1,88689,0
5422,15757661,589,France,Female,39,7,0,2,0,0,95986,0
5423,15729117,607,France,Female,31,1,102524,1,1,1,166793,0
5424,15749671,794,France,Male,35,6,0,2,1,1,68731,0
5425,15566253,580,Germany,Male,44,9,143391,1,0,0,146891,1
5426,15595153,644,Germany,Female,44,8,106023,2,0,0,148727,0
5427,15698572,636,Spain,Female,36,1,0,1,1,0,43135,0
5428,15674149,599,Germany,Male,36,3,128960,2,1,1,40318,0
5429,15623082,507,France,Female,35,2,0,2,1,0,97634,0
5430,15797905,682,France,Female,48,7,0,2,1,0,65069,0
5431,15746028,714,France,Female,24,7,0,2,1,0,166335,0
5432,15582951,696,France,Female,25,8,126443,1,1,0,121904,0
5433,15616471,599,Spain,Male,51,0,0,1,1,1,175236,0
5434,15641575,577,France,Male,37,2,127261,1,1,0,56185,0
5435,15638803,733,Spain,Female,32,5,0,2,1,0,131625,0
5436,15808283,647,France,Female,33,4,0,1,1,0,152323,0
5437,15811200,831,France,Female,34,2,0,2,0,0,165841,0
5438,15733476,543,Germany,Male,30,6,73481,1,1,1,176693,0
5439,15633274,679,France,Male,34,7,160515,1,1,0,121904,0
5440,15582168,713,Germany,Female,61,4,149525,2,1,0,123664,0
5441,15807269,690,Germany,Male,43,2,166523,1,0,0,119645,1
5442,15602979,751,France,Male,29,1,135537,1,1,0,66825,0
5443,15660417,613,Germany,Female,43,10,120482,1,0,0,94875,1
5444,15590199,701,Spain,Male,28,1,103421,1,0,1,76305,0
5445,15641794,698,France,Male,33,5,135659,2,0,1,39755,0
5446,15779174,451,France,Female,36,2,0,2,1,1,180142,0
5447,15785547,665,France,Male,28,8,191403,2,1,0,83238,0
5448,15795124,726,Germany,Male,50,9,94504,1,0,1,5079,0
5449,15718912,608,Germany,Female,44,5,126148,1,0,1,132425,1
5450,15592028,549,France,Female,46,7,0,1,1,1,109058,0
5451,15580227,803,France,Male,33,6,0,2,1,0,115677,0
5452,15657830,663,France,Male,43,4,87624,2,1,0,149401,0
5453,15798256,558,France,Female,45,1,153698,2,0,0,89891,1
5454,15643819,714,France,Female,25,4,0,2,0,0,82501,0
5455,15754301,704,France,Male,39,5,0,1,1,0,6417,0
5456,15726855,805,Germany,Female,45,9,116586,1,1,0,189429,1
5457,15755225,659,Germany,Male,34,9,134465,2,1,0,178833,0
5458,15725221,738,Germany,Male,62,10,83008,1,1,1,42766,0
5459,15789055,635,Spain,Male,35,2,113635,1,1,0,90883,0
5460,15617507,530,Spain,Female,36,7,0,2,1,0,80619,0
5461,15668894,661,Germany,Male,41,5,122552,2,0,1,120646,0
5462,15589563,531,Spain,Male,31,2,118899,2,0,0,41409,0
5463,15693162,694,France,Female,29,5,99714,1,0,0,112318,0
5464,15750099,731,France,Female,36,6,0,1,0,0,152128,0
5465,15795540,556,France,Female,36,2,134208,1,0,1,177671,0
5466,15794941,647,Germany,Female,41,1,85907,3,1,0,189160,0
5467,15611848,850,Germany,Male,32,3,137714,1,0,1,159404,0
5468,15581237,573,Spain,Male,33,1,160778,1,1,1,149536,0
5469,15738150,591,France,Male,45,5,0,2,1,1,155493,0
5470,15678571,723,France,Male,21,4,0,2,0,0,24847,0
5471,15736124,617,France,Male,25,1,102586,2,1,1,115387,0
5472,15623202,704,Germany,Female,39,10,102556,2,1,0,171971,1
5473,15804201,457,Germany,Male,42,4,126773,1,0,1,126106,0
5474,15596863,787,Germany,Female,38,3,158373,1,1,1,28228,0
5475,15696277,651,France,Female,34,9,0,2,1,0,138114,0
5476,15748608,612,Germany,Male,42,5,141927,1,1,1,43019,0
5477,15723864,828,Spain,Male,47,1,109877,2,1,0,83611,1
5478,15802390,724,France,Female,34,2,0,2,1,1,118863,0
5479,15774336,648,Germany,Male,44,9,111370,2,1,1,91948,0
5480,15648766,569,Spain,Male,35,3,116969,1,0,0,94489,0
5481,15659094,765,Germany,Female,34,8,136730,2,0,0,47058,0
5482,15606397,577,Germany,Female,44,1,152086,1,0,1,44720,1
5483,15642619,603,Spain,Male,46,2,0,2,1,0,174479,0
5484,15666032,568,Spain,Male,28,1,127289,1,0,0,45612,0
5485,15595842,748,Germany,Male,45,2,119852,1,0,0,73854,1
5486,15753837,573,Spain,Male,38,4,0,2,1,1,196517,0
5487,15783882,771,Spain,Female,41,5,0,2,0,1,92915,0
5488,15799790,763,France,Male,35,9,0,1,1,1,31373,0
5489,15628155,410,France,Female,35,7,117184,1,1,1,109734,0
5490,15703778,728,France,Male,33,8,129908,1,0,1,36084,0
5491,15722322,655,Spain,Female,78,2,0,2,0,1,188435,0
5492,15639278,580,Germany,Female,36,6,145387,2,1,1,169963,1
5493,15568487,712,France,Male,35,7,124616,1,1,1,69321,0
5494,15682084,680,France,Male,31,9,0,2,1,0,36146,0
5495,15642821,383,Spain,Female,48,8,95808,1,0,0,137702,1
5496,15601387,721,France,Male,35,10,0,2,1,0,71594,0
5497,15642515,620,France,Female,42,1,0,2,0,1,65566,0
5498,15710421,774,Spain,Female,36,8,117152,1,0,0,101828,0
5499,15726774,563,France,Male,35,3,106251,1,0,0,39546,0
5500,15649078,850,Germany,Female,27,8,111838,2,1,1,110806,0
5501,15641877,681,France,Male,47,9,97023,1,1,1,2168,0
5502,15796496,631,France,Female,31,8,137688,1,1,0,190067,0
5503,15815690,614,Spain,Female,40,3,113349,1,1,1,77789,0
5504,15631739,704,Spain,Male,24,10,122110,1,1,1,127654,0
5505,15625584,786,France,Male,32,2,120452,2,0,0,79603,0
5506,15802466,534,France,Female,53,7,0,2,1,1,80619,0
5507,15697028,590,Spain,Male,34,0,65812,2,0,1,160346,0
5508,15575759,583,Spain,Female,40,3,54428,1,1,0,109639,1
5509,15567442,656,France,Female,75,3,0,2,1,1,1277,0
5510,15746805,597,France,Male,33,9,0,2,1,0,49375,0
5511,15636330,588,Germany,Female,48,1,143280,2,1,0,31581,1
5512,15714970,667,Germany,Male,32,0,103847,1,1,0,20561,0
5513,15653784,627,France,Male,37,2,125191,1,0,1,84585,0
5514,15693543,708,France,Female,33,8,0,2,0,1,15247,0
5515,15773283,641,France,Male,65,6,38340,1,1,0,32608,1
5516,15742534,527,Germany,Female,28,2,123803,2,1,1,155847,0
5517,15569878,592,France,Male,37,3,96651,1,1,1,3233,0
5518,15729454,465,France,Male,33,8,0,2,1,0,177669,0
5519,15578375,628,France,Male,39,6,0,2,0,0,134442,0
5520,15785559,678,France,Male,43,1,133237,1,1,0,111033,1
5521,15649414,570,France,Female,61,6,142105,1,1,1,45214,0
5522,15701605,815,France,Male,37,1,166115,1,1,0,67208,0
5523,15686696,817,France,Female,37,6,81070,2,1,0,80986,0
5524,15625586,717,France,Male,35,4,0,1,1,1,167573,0
5525,15654975,641,France,Female,53,0,123836,2,0,1,160111,0
5526,15782993,624,France,Male,51,10,123401,2,1,1,127825,0
5527,15774382,579,Germany,Male,49,4,169377,1,1,1,123535,0
5528,15689602,698,France,Male,38,2,130015,1,1,1,41595,0
5529,15756155,645,France,Male,32,4,0,2,0,1,97628,0
5530,15812647,691,France,Male,34,8,133936,2,1,0,91360,0
5531,15736043,638,France,Male,34,6,114543,1,1,1,97755,0
5532,15696744,705,France,Female,31,3,119795,1,0,0,182528,0
5533,15602572,720,France,Male,33,9,0,2,1,1,142956,0
5534,15674765,553,Spain,Male,44,4,0,1,1,0,10789,0
5535,15678725,658,France,Female,29,8,0,2,0,1,130461,0
5536,15694444,648,Germany,Female,32,8,157139,3,1,0,190994,1
5537,15795878,636,Spain,Male,45,3,0,2,1,1,159464,0
5538,15735346,527,Germany,Female,41,10,136733,1,1,1,57589,0
5539,15687094,717,Germany,Female,28,9,82498,2,0,0,40438,0
5540,15790067,614,Spain,Male,39,3,151915,1,0,0,56459,0
5541,15605742,737,France,Male,43,0,80091,1,1,0,39920,1
5542,15566740,587,Spain,Male,51,3,83739,1,0,1,148798,0
5543,15664897,682,France,Female,35,2,181166,1,1,1,63737,1
5544,15585777,710,France,Male,38,3,130589,1,1,1,154998,0
5545,15650864,507,France,Male,42,6,0,2,1,0,34777,0
5546,15806709,609,Germany,Male,33,6,94127,1,0,0,93718,0
5547,15633818,786,France,Male,32,9,0,2,1,0,133112,0
5548,15713845,688,France,Male,38,7,148046,1,1,0,175480,1
5549,15639662,710,France,Male,38,2,0,2,1,0,96,0
5550,15567013,779,Spain,Male,33,3,0,2,1,0,30805,0
5551,15777784,733,France,Female,44,6,168166,1,0,1,197193,0
5552,15800251,583,Germany,Female,26,10,72836,2,1,0,96792,0
5553,15651315,627,France,Male,41,3,0,2,1,0,132720,0
5554,15651450,666,Germany,Male,31,3,123212,2,1,1,112157,0
5555,15784218,620,Spain,Male,38,0,0,2,1,1,38015,0
5556,15572398,614,Spain,Female,39,6,0,2,1,1,164019,0
5557,15707962,606,France,Male,40,6,119502,2,1,0,46775,0
5558,15705663,700,Germany,Female,39,5,144551,2,1,1,189664,0
5559,15645355,677,Germany,Male,34,3,126729,1,1,1,26106,1
5560,15729557,850,Germany,Male,36,5,119984,1,1,0,191535,1
5561,15631436,564,France,Male,35,4,0,1,1,0,158938,0
5562,15583073,771,Spain,Female,56,2,0,1,1,1,25223,1
5563,15614361,620,Spain,Male,42,9,121490,1,1,1,29297,0
5564,15724684,610,Spain,Male,46,5,91898,1,1,0,54394,0
5565,15700083,609,Spain,Male,39,2,139444,2,1,0,9234,0
5566,15636541,683,Germany,Male,35,5,144962,1,0,1,26797,0
5567,15796015,633,Germany,Male,42,3,126041,1,0,1,11797,0
5568,15787222,676,Germany,Male,28,1,69459,2,1,1,128461,0
5569,15594270,693,France,Male,38,7,198339,2,1,1,14278,0
5570,15701524,709,France,Male,36,0,0,2,1,0,46812,0
5571,15645847,569,Germany,Male,35,2,109197,3,1,0,109393,1
5572,15708867,684,Spain,Female,38,3,134169,3,1,0,3967,1
5573,15613140,565,France,Male,34,6,0,1,1,1,63174,0
5574,15628893,681,France,Male,29,8,0,1,1,0,66367,0
5575,15764073,503,Spain,Female,36,9,0,2,1,1,16275,0
5576,15782879,656,France,Male,40,2,0,2,1,1,180553,0
5577,15635964,566,Germany,Male,65,4,120100,1,1,0,107563,1
5578,15726087,592,France,Female,62,5,0,1,1,1,100942,0
5579,15726313,687,Spain,Female,50,5,0,2,1,0,110230,0
5580,15578073,686,Spain,Male,22,8,0,2,0,0,142332,0
5581,15786249,616,Spain,Male,30,2,0,2,1,0,199100,0
5582,15812850,494,Spain,Male,67,5,0,2,1,1,85890,0
5583,15596972,534,France,Male,38,3,0,1,0,0,143938,0
5584,15620579,695,Spain,Female,31,8,0,2,0,1,131644,0
5585,15768270,579,Spain,Female,31,9,0,2,1,0,112396,0
5586,15656597,432,Germany,Male,38,2,135560,2,1,1,71856,0
5587,15699446,816,Germany,Female,25,2,150355,2,1,1,35771,0
5588,15615004,730,France,Female,37,1,0,2,1,1,124365,0
5589,15704771,593,France,Female,35,6,133489,2,1,1,78101,0
5590,15588372,715,Germany,Female,37,9,105489,1,0,0,143096,1
5591,15681439,775,Germany,Male,25,10,60205,2,1,0,14073,0
5592,15607509,539,France,Male,38,5,0,2,1,0,47388,0
5593,15670343,576,Spain,Male,19,6,0,2,0,0,72306,0
5594,15597968,617,Spain,Male,50,7,0,1,1,0,184840,1
5595,15658432,688,France,Male,40,6,0,1,1,1,47886,0
5596,15616431,608,France,Male,33,4,0,1,0,1,130474,0
5597,15796957,597,Spain,Male,35,9,0,3,0,1,73181,1
5598,15815552,670,France,Female,42,6,112334,1,1,1,65707,0
5599,15631871,616,Germany,Female,57,7,116937,1,1,1,104379,0
5600,15635870,579,Germany,Female,50,5,117721,1,0,1,192147,1
5601,15596713,786,France,Male,37,7,165896,2,1,1,66978,0
5602,15684211,704,Spain,Female,44,9,153657,1,1,0,158743,0
5603,15760521,796,France,Female,50,1,94164,1,1,1,189415,0
5604,15608408,598,Spain,Male,39,1,0,2,1,0,159130,0
5605,15804721,602,France,Male,49,0,191809,1,0,0,97640,0
5606,15730272,619,France,Male,58,5,152199,1,1,1,86022,0
5607,15741988,492,Germany,Female,52,8,125396,1,1,0,10015,1
5608,15771728,641,Germany,Male,41,7,104406,3,1,0,17384,0
5609,15605113,518,France,Female,27,1,133801,1,1,1,143316,0
5610,15661945,623,Spain,Female,40,4,0,3,1,0,31669,0
5611,15783816,733,France,Female,28,5,0,2,0,0,12761,0
5612,15721207,625,Germany,Male,42,6,100047,1,1,0,93430,0
5613,15764072,759,France,Female,31,1,109849,1,1,1,42013,0
5614,15689412,604,France,Female,32,7,127849,1,1,0,15799,0
5615,15798385,512,Spain,Female,46,3,0,2,1,1,56408,0
5616,15775339,520,France,Female,29,8,95948,1,1,0,4696,0
5617,15585256,805,Spain,Male,26,2,0,2,1,1,25042,0
5618,15797329,626,France,Male,43,4,137639,1,1,0,130442,1
5619,15780220,656,France,Male,38,10,0,1,1,1,136522,0
5620,15648951,785,Spain,Male,41,7,0,2,1,1,199109,0
5621,15752409,553,France,Male,31,6,0,2,0,0,124597,0
5622,15807524,569,France,Female,44,4,0,2,0,0,134395,0
5623,15766649,670,France,Male,38,10,89417,1,0,0,144275,0
5624,15696812,586,Spain,Male,42,6,0,2,1,1,123410,0
5625,15581295,617,Spain,Female,45,1,0,1,1,0,143298,0
5626,15663234,508,France,Female,60,7,143262,1,1,1,129563,0
5627,15741417,624,Spain,Female,35,7,119656,2,1,1,4595,0
5628,15695174,654,France,Male,29,4,132955,1,1,1,146715,0
5629,15665168,681,Germany,Female,44,3,105207,2,1,1,163558,0
5630,15601503,578,Spain,Male,28,4,0,2,0,0,6947,0
5631,15706131,621,Spain,Female,37,9,83061,2,1,0,9171,0
5632,15782758,632,France,Male,40,5,147651,1,1,1,199675,0
5633,15591091,644,France,Male,44,5,73349,1,1,0,157167,1
5634,15715877,821,France,Male,28,2,0,2,1,0,46073,0
5635,15756918,754,France,Female,38,2,0,2,0,0,3525,0
5636,15746662,568,Spain,Female,27,1,116321,1,0,1,45564,0
5637,15626679,584,France,Male,33,3,0,2,0,1,59103,0
5638,15793343,549,France,Female,29,8,0,2,1,1,189558,0
5639,15576774,729,France,Female,38,7,0,2,0,0,45780,0
5640,15801316,523,France,Male,61,8,66251,1,1,1,21859,0
5641,15800514,477,Germany,Female,24,2,95676,2,0,0,162700,1
5642,15662232,675,Germany,Male,42,2,92617,2,1,0,8567,0
5643,15737778,782,Spain,Female,41,4,0,1,1,0,132944,0
5644,15782096,616,Spain,Female,36,6,0,1,1,1,12916,1
5645,15783522,738,Spain,Female,37,8,100566,1,1,1,128800,0
5646,15785373,717,Spain,Female,42,5,190306,1,1,0,99348,1
5647,15756272,526,Germany,Female,35,9,118536,1,1,0,40981,1
5648,15615245,660,France,Male,19,5,127650,1,1,1,40369,0
5649,15600174,525,France,Male,35,7,165359,1,0,1,94739,0
5650,15752956,629,Spain,Male,29,6,0,2,1,1,88843,0
5651,15644882,616,Germany,Female,36,10,78250,1,1,0,136935,0
5652,15766272,521,Germany,Female,61,0,125194,1,1,1,109357,0
5653,15800620,691,France,Female,29,9,0,2,0,0,199636,0
5654,15569764,687,Germany,Female,41,2,154007,1,1,0,158408,0
5655,15747458,677,Spain,Female,43,3,133215,2,1,1,95937,0
5656,15573171,695,Spain,Male,63,1,146203,1,1,1,126689,1
5657,15736769,663,France,Female,27,9,0,2,1,0,150850,0
5658,15763381,496,France,Male,30,0,90963,1,0,1,27802,0
5659,15814430,747,Spain,Male,41,9,0,1,1,0,32431,1
5660,15638607,546,France,Female,52,2,0,1,1,0,137332,1
5661,15737133,706,Spain,Male,68,4,114387,1,1,1,28602,0
5662,15613945,472,France,Female,26,5,0,2,1,0,108412,0
5663,15659937,703,France,Female,40,7,0,2,0,1,122519,0
5664,15765287,850,France,Female,38,2,0,2,1,0,9015,0
5665,15661723,667,Spain,Male,71,4,137261,1,0,1,94433,1
5666,15766064,559,France,Male,33,9,111060,2,1,0,110372,0
5667,15649616,636,Spain,Male,60,7,124448,1,1,1,141365,1
5668,15719017,672,France,Female,34,8,0,2,1,1,16245,0
5669,15720919,667,France,Male,42,7,0,1,0,1,108349,1
5670,15706706,648,Germany,Male,33,7,135310,2,0,1,171668,0
5671,15709653,497,France,Male,32,8,0,2,1,0,67364,0
5672,15805104,743,France,Female,73,6,0,2,0,1,107867,0
5673,15622442,619,France,Male,29,5,0,2,1,0,194310,0
5674,15572801,639,Spain,Male,34,5,139393,2,0,0,33950,0
5675,15767598,540,Spain,Male,28,8,0,2,0,0,197588,0
5676,15757897,766,France,Female,26,3,104259,1,1,1,428,0
5677,15568104,749,France,Female,26,6,0,2,0,1,34949,0
5678,15763414,655,Germany,Male,32,9,113447,1,1,0,82084,0
5679,15732265,630,France,Male,33,9,0,2,1,0,64805,0
5680,15621974,778,Germany,Female,33,4,111064,2,1,0,83557,0
5681,15803947,757,Germany,Female,30,6,161378,1,0,0,71926,1
5682,15720706,529,Spain,Female,39,2,82766,1,1,1,122925,0
5683,15759290,620,Spain,Male,29,9,0,2,1,0,13134,0
5684,15651664,615,France,Female,61,1,104268,1,1,0,62846,1
5685,15795132,735,France,Female,25,3,91719,1,0,0,28411,0
5686,15811565,705,Spain,Female,47,3,63489,1,0,1,28641,1
5687,15713774,644,Spain,Female,46,6,12459,1,0,0,156787,1
5688,15691840,505,Germany,Female,37,6,159864,2,0,1,125308,0
5689,15682021,471,Germany,Male,23,6,104593,2,1,0,131736,0
5690,15612931,722,Spain,Female,50,4,132089,1,1,1,128262,0
5691,15676707,577,Spain,Female,39,4,0,2,1,0,91366,0
5692,15601383,744,Spain,Male,44,5,120655,1,1,0,82291,0
5693,15662662,573,France,Female,30,6,0,2,1,0,66190,0
5694,15752694,653,France,Female,32,4,83773,1,0,1,23921,0
5695,15590683,660,France,Female,31,6,172326,1,0,1,45438,0
5696,15773591,787,France,Male,46,7,117685,2,1,1,93360,0
